PROPERTY_TYPE,ROOM_TYPE,ACCOMODATES,MONTH_YEAR,ACTIVE_LISTINGS_RATE,MIN_PRICE,MAX_PRICE,MEDIAN_PRICE,AVG_PRICE,DISTINCT_HOSTS,SUPERHOST_RATE,AVG_REVIEW_SCORES_RATINGS,PER_CHANGE_ACTIVE_LISTINGS,PER_CHANGE_INACTIVE_LISTINGS,TOTAL_STAYS,AVG_ESTIMATED_REVENUE_PER_ACTIVE_LISTING
Entire bungalow,Entire home/apt,12,2020-08-01,100.000000,310,310,310,310.000000,1,100.000000,80.000000,,,1,310.000000
Entire bungalow,Entire home/apt,12,2020-09-01,100.000000,310,310,310,310.000000,1,100.000000,80.000000,0.000000,,1,310.000000
Entire bungalow,Entire home/apt,12,2020-10-01,100.000000,310,310,310,310.000000,1,100.000000,80.000000,0.000000,,1,310.000000
Entire bungalow,Entire home/apt,12,2020-11-01,100.000000,310,310,310,310.000000,1,100.000000,80.000000,0.000000,,1,310.000000
Entire bungalow,Entire home/apt,12,2020-12-01,100.000000,310,310,310,310.000000,1,100.000000,80.000000,0.000000,,10,3100.000000
Entire bungalow,Entire home/apt,12,2021-01-01,100.000000,310,310,310,310.000000,1,0.000000,50.000000,0.000000,,1,310.000000
Entire bungalow,Entire home/apt,12,2021-02-01,100.000000,310,310,310,310.000000,1,0.000000,50.000000,0.000000,,3,930.000000
Entire bungalow,Entire home/apt,12,2021-03-01,100.000000,310,310,310,310.000000,1,0.000000,50.000000,0.000000,,13,4030.000000
Entire bungalow,Entire home/apt,12,2021-04-01,100.000000,310,310,310,310.000000,1,0.000000,50.000000,0.000000,,7,2170.000000
Entire bungalow,Entire home/apt,16,2020-08-01,100.000000,271,300,285.5,285.500000,1,100.000000,93.000000,,,1,150.000000
Entire bungalow,Entire home/apt,16,2020-09-01,100.000000,271,300,285.5,285.500000,1,100.000000,93.000000,0.000000,,1,150.000000
Entire bungalow,Entire home/apt,16,2020-10-01,100.000000,271,300,285.5,285.500000,1,100.000000,93.000000,0.000000,,1,150.000000
Entire bungalow,Entire home/apt,16,2020-11-01,100.000000,271,300,285.5,285.500000,1,100.000000,93.000000,0.000000,,1,150.000000
Entire bungalow,Entire home/apt,16,2020-12-01,100.000000,300,300,300,300.000000,1,100.000000,93.000000,0.000000,,19,2850.000000
Entire bungalow,Entire home/apt,16,2021-01-01,100.000000,300,300,300,300.000000,1,0.000000,93.000000,0.000000,,1,150.000000
Entire bungalow,Entire home/apt,16,2021-02-01,100.000000,300,300,300,300.000000,1,0.000000,93.000000,0.000000,,3,450.000000
Entire bungalow,Entire home/apt,16,2021-03-01,100.000000,300,300,300,300.000000,1,0.000000,93.000000,0.000000,,26,3900.000000
Entire bungalow,Entire home/apt,16,2021-04-01,100.000000,300,300,300,300.000000,1,0.000000,93.000000,0.000000,,14,2100.000000
Entire cabin,Entire home/apt,1,2020-08-01,100.000000,70,70,70,70.000000,1,100.000000,100.000000,,,30,2100.000000
Entire cabin,Entire home/apt,1,2020-09-01,100.000000,70,70,70,70.000000,1,100.000000,100.000000,0.000000,,27,1890.000000
Entire cabin,Entire home/apt,1,2020-10-01,100.000000,70,70,70,70.000000,1,100.000000,100.000000,0.000000,,30,2100.000000
Entire cabin,Entire home/apt,1,2020-11-01,100.000000,70,70,70,70.000000,1,100.000000,100.000000,0.000000,,30,2100.000000
Entire cabin,Entire home/apt,1,2020-12-01,100.000000,80,80,80,80.000000,1,100.000000,100.000000,0.000000,,24,1920.000000
Entire cabin,Entire home/apt,1,2021-04-01,100.000000,75,75,75,75.000000,1,100.000000,100.000000,0.000000,,30,2250.000000
Entire cabin,Entire home/apt,2,2020-07-01,100.000000,130,130,130,130.000000,1,100.000000,99.000000,,,30,3900.000000
Entire cabin,Entire home/apt,2,2020-08-01,100.000000,65,268,121.5,130.833333,23,60.869600,97.380952,2300.000000,,385,2349.416667
Entire cabin,Entire home/apt,2,2020-09-01,100.000000,65,268,125,131.320000,24,62.500000,97.454545,4.166700,,444,2536.920000
Entire cabin,Entire home/apt,2,2020-10-01,100.000000,65,350,125,140.769231,25,56.000000,97.173913,4.000000,,456,2639.038462
Entire cabin,Entire home/apt,2,2020-11-01,100.000000,65,350,123.5,136.888889,26,57.692300,97.375000,3.846200,,440,2123.111111
Entire cabin,Entire home/apt,2,2020-12-01,100.000000,65,450,130.5,161.615385,25,56.000000,97.434783,-3.703700,,622,3929.230769
Entire cabin,Entire home/apt,2,2021-01-01,100.000000,65,450,130,157.200000,24,62.500000,97.272727,-3.846200,,523,3486.840000
Entire cabin,Entire home/apt,2,2021-02-01,100.000000,65,350,129,144.370370,26,61.538500,97.291667,8.000000,,467,2452.888889
Entire cabin,Entire home/apt,2,2021-03-01,100.000000,65,291,126.5,133.461538,25,60.000000,97.181818,-3.703700,,500,2624.230769
Entire cabin,Entire home/apt,2,2021-04-01,96.296300,65,290,129,137.192308,25,64.000000,97.090909,0.000000,,468,2372.923077
Entire cabin,Entire home/apt,3,2020-08-01,100.000000,83,114,98,98.250000,4,50.000000,97.000000,,,74,1945.750000
Entire cabin,Entire home/apt,3,2020-09-01,100.000000,68,114,110,96.000000,3,66.666700,97.000000,-25.000000,,66,2305.333333
Entire cabin,Entire home/apt,3,2020-10-01,100.000000,73,114,110,97.666667,3,66.666700,97.000000,0.000000,,63,2273.000000
Entire cabin,Entire home/apt,3,2020-11-01,100.000000,73,114,110,97.666667,3,66.666700,97.000000,0.000000,,86,2832.666667
Entire cabin,Entire home/apt,3,2020-12-01,100.000000,73,114,110,97.666667,3,66.666700,97.000000,0.000000,,86,2832.666667
Entire cabin,Entire home/apt,3,2021-01-01,100.000000,83,114,110,101.000000,3,66.666700,97.000000,0.000000,,89,3002.333333
Entire cabin,Entire home/apt,3,2021-02-01,100.000000,83,114,98.5,98.500000,2,50.000000,98.000000,-33.333300,,60,2955.000000
Entire cabin,Entire home/apt,3,2021-03-01,100.000000,83,114,98.5,98.500000,2,50.000000,98.000000,0.000000,,44,2291.000000
Entire cabin,Entire home/apt,3,2021-04-01,100.000000,83,114,98.5,98.500000,2,50.000000,98.000000,0.000000,,57,2830.500000
Entire cabin,Entire home/apt,4,2020-08-01,100.000000,95,571,137,213.600000,5,0.000000,95.750000,,,130,6028.000000
Entire cabin,Entire home/apt,4,2020-09-01,100.000000,95,571,137,213.600000,5,0.000000,95.750000,0.000000,,122,5876.000000
Entire cabin,Entire home/apt,4,2020-10-01,100.000000,128,571,137,243.250000,4,0.000000,95.750000,-20.000000,,104,5013.500000
Entire cabin,Entire home/apt,4,2020-11-01,100.000000,128,557,137,239.750000,4,0.000000,95.750000,0.000000,,92,3293.500000
Entire cabin,Entire home/apt,4,2020-12-01,100.000000,128,750,247.5,300.400000,5,0.000000,95.750000,25.000000,,97,5458.200000
Entire cabin,Entire home/apt,4,2021-01-01,100.000000,128,721,137,280.750000,4,25.000000,95.750000,-20.000000,,110,6620.000000
Entire cabin,Entire home/apt,4,2021-02-01,100.000000,128,607,158,236.000000,5,40.000000,95.800000,25.000000,,82,2461.000000
Entire cabin,Entire home/apt,4,2021-03-01,100.000000,128,564,160.5,228.400000,5,40.000000,95.800000,0.000000,,96,3109.800000
Entire cabin,Entire home/apt,4,2021-04-01,100.000000,128,607,165.5,239.000000,4,50.000000,95.800000,0.000000,,108,3514.000000
Entire cabin,Entire home/apt,5,2020-08-01,100.000000,168,246,207,207.000000,2,50.000000,95.000000,,,3,330.000000
Entire cabin,Entire home/apt,5,2020-09-01,100.000000,310,310,310,310.000000,1,0.000000,95.000000,-50.000000,,12,3720.000000
Entire cabin,Entire home/apt,6,2020-08-01,100.000000,217,429,325,289.000000,3,33.333300,94.333333,,,17,2221.666667
Entire cabin,Entire home/apt,6,2020-09-01,100.000000,221,429,330.5,294.000000,3,33.333300,94.333333,0.000000,,49,5733.666667
Entire cabin,Entire home/apt,6,2020-10-01,100.000000,264,429,298,322.250000,4,25.000000,94.500000,33.333300,,68,5388.500000
Entire cabin,Entire home/apt,6,2020-11-01,100.000000,261,429,288,316.500000,4,25.000000,94.500000,0.000000,,62,4974.250000
Entire cabin,Entire home/apt,6,2020-12-01,100.000000,310,514,337,374.500000,4,25.000000,94.000000,0.000000,,108,10215.750000
Entire cabin,Entire home/apt,6,2021-01-01,100.000000,285,471,336.5,357.250000,4,25.000000,94.000000,0.000000,,77,7023.250000
Entire cabin,Entire home/apt,6,2021-02-01,100.000000,243,429,252.5,294.250000,4,25.000000,94.000000,0.000000,,72,5114.000000
Entire cabin,Entire home/apt,6,2021-03-01,100.000000,200,429,253,283.750000,4,25.000000,94.000000,0.000000,,80,5109.750000
Entire cabin,Entire home/apt,6,2021-04-01,100.000000,229,529,387.5,334.666667,3,33.333300,97.666667,-25.000000,,47,4557.666667
Entire cabin,Entire home/apt,7,2020-08-01,100.000000,268,268,268,268.000000,1,100.000000,99.000000,,,2,536.000000
Entire cabin,Entire home/apt,7,2020-09-01,100.000000,280,280,280,280.000000,1,100.000000,99.000000,0.000000,,22,6160.000000
Entire cabin,Entire home/apt,7,2020-10-01,100.000000,292,292,292,292.000000,1,100.000000,99.000000,0.000000,,12,3504.000000
Entire cabin,Entire home/apt,7,2020-11-01,100.000000,298,298,298,298.000000,1,100.000000,99.000000,0.000000,,15,4470.000000
Entire cabin,Entire home/apt,7,2020-12-01,100.000000,309,309,309,309.000000,1,100.000000,98.000000,0.000000,,29,8961.000000
Entire cabin,Entire home/apt,7,2021-01-01,100.000000,300,300,300,300.000000,1,100.000000,98.000000,0.000000,,30,9000.000000
Entire cabin,Entire home/apt,7,2021-02-01,100.000000,243,243,243,243.000000,1,100.000000,98.000000,0.000000,,30,7290.000000
Entire cabin,Entire home/apt,7,2021-03-01,100.000000,200,200,200,200.000000,1,100.000000,98.000000,0.000000,,30,6000.000000
Entire cabin,Entire home/apt,8,2020-08-01,100.000000,180,350,275,270.000000,4,75.000000,96.000000,,,37,2285.000000
Entire cabin,Entire home/apt,8,2020-09-01,100.000000,190,350,275,272.500000,4,75.000000,95.500000,0.000000,,65,4270.000000
Entire cabin,Entire home/apt,8,2020-10-01,100.000000,250,370,335,306.666667,3,66.666700,95.000000,-25.000000,,54,5190.000000
Entire cabin,Entire home/apt,8,2020-11-01,100.000000,252,370,335,307.333333,3,66.666700,95.000000,0.000000,,43,4701.333333
Entire cabin,Entire home/apt,8,2020-12-01,100.000000,250,370,335,306.666667,3,66.666700,95.333333,0.000000,,75,7760.000000
Entire cabin,Entire home/apt,8,2021-01-01,100.000000,251,370,335,307.000000,3,33.333300,95.333333,0.000000,,63,6706.000000
Entire cabin,Entire home/apt,8,2021-02-01,100.000000,250,370,335,306.666667,3,33.333300,95.666667,0.000000,,24,2480.000000
Entire cabin,Entire home/apt,8,2021-03-01,100.000000,250,370,335,306.666667,3,33.333300,95.666667,0.000000,,32,3273.333333
Entire cabin,Entire home/apt,8,2021-04-01,100.000000,300,370,335,335.000000,2,0.000000,95.000000,-33.333300,,37,5795.000000
Entire chalet,Entire home/apt,2,2020-08-01,100.000000,65,235,175,138.333333,3,33.333300,95.500000,,,73,3781.666667
Entire chalet,Entire home/apt,2,2020-09-01,100.000000,65,235,175,138.333333,3,33.333300,95.000000,0.000000,,86,4063.333333
Entire chalet,Entire home/apt,2,2020-10-01,100.000000,65,236,175.5,138.666667,3,33.333300,95.000000,0.000000,,76,3856.666667
Entire chalet,Entire home/apt,2,2020-11-01,100.000000,75,238,176.5,142.666667,3,33.333300,95.000000,0.000000,,62,3580.000000
Entire chalet,Entire home/apt,2,2020-12-01,100.000000,70,225,170,136.666667,3,33.333300,95.000000,0.000000,,84,3960.000000
Entire chalet,Entire home/apt,2,2021-01-01,100.000000,70,221,168,135.333333,3,33.333300,95.000000,0.000000,,90,4060.000000
Entire chalet,Entire home/apt,2,2021-02-01,100.000000,70,221,168,135.333333,3,33.333300,95.000000,0.000000,,90,4060.000000
Entire chalet,Entire home/apt,2,2021-03-01,100.000000,70,219,167,134.666667,3,33.333300,95.000000,0.000000,,64,3433.333333
Entire chalet,Entire home/apt,2,2021-04-01,100.000000,70,223,169,136.000000,3,33.333300,95.000000,0.000000,,86,3986.666667
Entire condominium,Entire home/apt,1,2020-07-01,100.000000,65,70,67.5,67.500000,2,0.000000,,,,60,2025.000000
Entire condominium,Entire home/apt,1,2020-08-01,100.000000,70,157,113.5,113.500000,2,0.000000,95.000000,0.000000,,37,2600.000000
Entire condominium,Entire home/apt,1,2020-09-01,100.000000,65,157,70,90.500000,4,0.000000,95.000000,100.000000,,97,2312.500000
Entire condominium,Entire home/apt,1,2020-10-01,100.000000,65,157,70,90.500000,4,0.000000,95.000000,0.000000,,97,2312.500000
Entire condominium,Entire home/apt,1,2020-11-01,100.000000,65,157,70,90.500000,4,0.000000,95.000000,0.000000,,97,2312.500000
Entire condominium,Entire home/apt,1,2020-12-01,100.000000,65,70,70,68.333333,3,0.000000,,-25.000000,,79,1793.333333
Entire condominium,Entire home/apt,1,2021-01-01,100.000000,65,70,70,68.333333,3,0.000000,,0.000000,,90,2050.000000
Entire condominium,Entire home/apt,1,2021-02-01,100.000000,65,70,70,68.333333,3,0.000000,,0.000000,,67,1513.333333
Entire condominium,Entire home/apt,1,2021-03-01,100.000000,65,70,70,68.333333,3,0.000000,,0.000000,,67,1513.333333
Entire condominium,Entire home/apt,1,2021-04-01,100.000000,65,70,70,68.333333,3,0.000000,,0.000000,,67,1513.333333
Entire condominium,Entire home/apt,2,2020-07-01,100.000000,60,280,102.5,121.157895,19,21.052600,96.400000,,,462,3078.421053
Entire condominium,Entire home/apt,2,2020-08-01,100.000000,45,600,121,137.158416,92,22.826100,93.814815,431.578900,,2151,2945.009901
Entire condominium,Entire home/apt,2,2020-09-01,100.000000,48,600,110,136.149123,104,21.153800,94.206522,12.871300,,2571,3003.684211
Entire condominium,Entire home/apt,2,2020-10-01,100.000000,49,600,120,139.290909,103,21.359200,94.793103,-3.508800,,2638,3182.536364
Entire condominium,Entire home/apt,2,2020-11-01,100.000000,49,600,118,138.287037,101,20.792100,94.819277,-1.818200,,2698,3264.203704
Entire condominium,Entire home/apt,2,2020-12-01,100.000000,47,530,120,140.477064,101,20.792100,94.879518,0.925900,,2893,3536.559633
Entire condominium,Entire home/apt,2,2021-01-01,100.000000,49,530,112.5,136.196262,99,17.171700,95.294118,-1.834900,,2743,3453.261682
Entire condominium,Entire home/apt,2,2021-02-01,100.000000,49,530,120,139.271028,99,16.161600,94.445783,0.000000,,2616,3304.140187
Entire condominium,Entire home/apt,2,2021-03-01,100.000000,49,530,120,141.981651,101,16.831700,94.421687,1.869200,,2687,3372.284404
Entire condominium,Entire home/apt,2,2021-04-01,100.000000,49,530,117.5,138.342857,92,17.391300,94.296296,-3.669700,,2623,3339.171429
Entire condominium,Entire home/apt,3,2020-07-01,100.000000,129,180,143.5,145.400000,5,0.000000,77.250000,,,145,4213.000000
Entire condominium,Entire home/apt,3,2020-08-01,100.000000,59,400,126.5,134.756757,35,28.571400,93.962963,640.000000,,824,2925.351351
Entire condominium,Entire home/apt,3,2020-09-01,100.000000,59,400,130,136.736842,37,27.027000,92.407407,2.702700,,884,3095.000000
Entire condominium,Entire home/apt,3,2020-10-01,100.000000,59,400,129.5,137.750000,35,20.000000,92.615385,-5.263200,,837,3065.250000
Entire condominium,Entire home/apt,3,2020-11-01,100.000000,59,400,130,138.459459,36,19.444400,92.615385,2.777800,,850,3005.945946
Entire condominium,Entire home/apt,3,2020-12-01,100.000000,67,400,130.5,146.405405,36,22.222200,92.346154,0.000000,,855,3087.702703
Entire condominium,Entire home/apt,3,2021-01-01,100.000000,59,400,130.5,146.600000,34,20.588200,92.423077,-5.405400,,815,3220.057143
Entire condominium,Entire home/apt,3,2021-02-01,100.000000,59,400,130,146.294118,33,21.212100,92.640000,-2.857100,,756,2925.323529
Entire condominium,Entire home/apt,3,2021-03-01,100.000000,59,492,130,154.882353,33,18.181800,92.720000,0.000000,,735,2980.941176
Entire condominium,Entire home/apt,3,2021-04-01,100.000000,59,400,132,150.823529,32,15.625000,93.200000,0.000000,,760,3132.176471
Entire condominium,Entire home/apt,4,2020-07-01,100.000000,68,480,146.5,168.500000,14,21.428600,94.250000,,,304,3102.500000
Entire condominium,Entire home/apt,4,2020-08-01,100.000000,59,586,159.5,194.729730,104,22.115400,92.510870,692.857100,,2233,3555.414414
Entire condominium,Entire home/apt,4,2020-09-01,100.000000,60,586,150,191.439655,112,21.428600,93.083333,4.504500,,2462,3707.206897
Entire condominium,Entire home/apt,4,2020-10-01,100.000000,60,586,150,189.223214,108,18.518500,92.913043,-3.448300,,2664,4280.812500
Entire condominium,Entire home/apt,4,2020-11-01,100.000000,55,586,150,191.890909,106,18.867900,92.733333,-1.785700,,2588,4326.954545
Entire condominium,Entire home/apt,4,2020-12-01,100.000000,64,614,160,204.175926,104,16.346200,92.229885,-1.818200,,2610,4670.962963
Entire condominium,Entire home/apt,4,2021-01-01,100.000000,66,650,160,203.160377,102,14.705900,92.359551,-1.851900,,2535,4804.603774
Entire condominium,Entire home/apt,4,2021-02-01,100.000000,66,586,157.5,197.787037,104,13.461500,92.411111,1.886800,,2421,4268.453704
Entire condominium,Entire home/apt,4,2021-03-01,100.000000,66,586,160,197.635514,103,14.563100,92.522222,-0.925900,,2552,4570.242991
Entire condominium,Entire home/apt,4,2021-04-01,100.000000,66,595,168,204.287129,93,13.978500,92.883721,-5.607500,,2431,4684.108911
Entire condominium,Entire home/apt,5,2020-07-01,100.000000,62,400,190,197.727273,11,9.090900,92.333333,,,275,4909.090909
Entire condominium,Entire home/apt,5,2020-08-01,100.000000,76,500,203,208.379310,22,18.181800,91.576923,163.636400,,638,4738.103448
Entire condominium,Entire home/apt,5,2020-09-01,100.000000,62,500,147,194.857143,27,14.814800,93.000000,-3.448300,,642,4494.642857
Entire condominium,Entire home/apt,5,2020-10-01,100.000000,62,500,147,196.571429,27,14.814800,93.000000,0.000000,,726,5248.035714
Entire condominium,Entire home/apt,5,2020-11-01,100.000000,62,500,161.5,199.357143,27,14.814800,93.000000,0.000000,,671,4816.785714
Entire condominium,Entire home/apt,5,2020-12-01,100.000000,62,571,174.5,209.233333,29,13.793100,93.608696,7.142900,,764,5307.866667
Entire condominium,Entire home/apt,5,2021-01-01,100.000000,62,593,169.5,210.000000,27,11.111100,93.545455,-6.666700,,632,4912.785714
Entire condominium,Entire home/apt,5,2021-02-01,100.000000,14,550,185,205.827586,27,11.111100,93.166667,3.571400,,717,5230.758621
Entire condominium,Entire home/apt,5,2021-03-01,100.000000,62,550,185,206.344828,27,11.111100,93.125000,0.000000,,761,5605.724138
Entire condominium,Entire home/apt,5,2021-04-01,100.000000,62,550,169.5,209.423077,23,8.695700,93.476190,-10.344800,,630,5278.807692
Entire condominium,Entire home/apt,6,2020-07-01,100.000000,120,1250,252.5,389.000000,8,12.500000,90.714286,,,211,7138.750000
Entire condominium,Entire home/apt,6,2020-08-01,100.000000,66,1250,187.5,279.947368,38,26.315800,92.941176,375.000000,,774,4861.842105
Entire condominium,Entire home/apt,6,2020-09-01,100.000000,68,1250,195,272.088889,45,26.666700,92.800000,18.421100,,1083,5769.977778
Entire condominium,Entire home/apt,6,2020-10-01,100.000000,69,1250,200,280.162791,43,20.930200,92.236842,-4.444400,,1048,6262.604651
Entire condominium,Entire home/apt,6,2020-11-01,100.000000,70,1250,217,299.800000,45,22.222200,92.615385,4.651200,,1131,7256.866667
Entire condominium,Entire home/apt,6,2020-12-01,100.000000,116,1250,224.5,307.930233,43,20.930200,93.264706,-4.444400,,1125,7580.930233
Entire condominium,Entire home/apt,6,2021-01-01,100.000000,95,1547,217,323.813953,42,14.285700,92.970588,0.000000,,1006,7037.186047
Entire condominium,Entire home/apt,6,2021-02-01,100.000000,100,1553,224.5,330.975610,41,12.195100,93.125000,-4.651200,,943,6326.317073
Entire condominium,Entire home/apt,6,2021-03-01,100.000000,100,1544,239.5,352.487179,39,12.820500,93.343750,-4.878000,,943,7207.512821
Entire condominium,Entire home/apt,6,2021-04-01,100.000000,100,1575,250,351.725000,37,10.810800,93.212121,2.564100,,1009,7634.675000
Entire condominium,Entire home/apt,7,2020-07-01,100.000000,428,428,428,428.000000,1,0.000000,76.000000,,,0,0.000000
Entire condominium,Entire home/apt,7,2020-08-01,100.000000,125,428,189.5,233.000000,4,0.000000,73.666667,300.000000,,55,1955.500000
